"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HES4",0.017381112249168,-0.296472203038,0.529,0.664,1
"TBCB",0.0175118064653923,-0.25288652435296,0.391,0.513,1
"SP100",0.0175252488868063,-0.367050577541733,0.521,0.593,1
"G3BP2",0.0176301952209681,-0.277684681104769,0.298,0.398,1
"SYAP1",0.0176488197368351,-0.330356136602046,0.269,0.381,1
"ATP5F1D",0.0176993988026492,-0.343420066074963,0.718,0.814,1
"NUPR1",0.0179937768556304,-0.397237852939376,0.824,0.858,1
"ARHGAP10",0.0180299303207255,-0.260155156950748,0.395,0.478,1
"RPSA",0.0180865042823341,-0.598564822959069,0.895,0.867,1
"FARP1",0.0182430484755237,-0.364635761381679,0.487,0.558,1
"PHC2",0.0182675083178661,-0.256450275439209,0.349,0.442,1
"ENC1",0.0186227330827052,-0.422851714257355,0.391,0.504,1
"MAP1B",0.0189167774040676,-0.413467034241429,0.714,0.796,1
"TMEM204",0.0191742213658659,-0.274384462821845,0.366,0.469,1
"IRF1",0.0194631341613684,-0.404543222398045,0.525,0.593,1
"OPTN",0.0195470672862618,-0.391934798438366,0.584,0.637,1
"ATF3",0.0196123263116689,-0.405079919883462,0.336,0.469,1
"COX6B1",0.0196415429401589,-0.306732741877688,0.748,0.814,1
"SNRPB2",0.0199636671045239,-0.41018183939102,0.555,0.637,1
"GNG11",0.0199831611786937,-0.261664141411531,0.697,0.752,1
"DYRK2",0.0200219179987328,-0.257245491051938,0.256,0.354,1
"C14orf119",0.0202643128342106,-0.268339664358738,0.349,0.442,1
"ATP5PD",0.0203698397404938,-0.290495453826338,0.618,0.735,1
"PDLIM1",0.0208182064411746,-0.324781753921472,0.58,0.664,1
"ATP5F1E",0.0209057355397553,-0.3987476582033,0.828,0.876,1
"ANO6",0.0213011880023075,-0.306587337247178,0.374,0.469,1
"SLC25A3",0.0213354355586569,-0.397028050876618,0.786,0.858,1
"DENND2A",0.0214801898604272,0.261111215341347,0.197,0.115,1
"HMGN1",0.0215158684833321,-0.461827392006265,0.458,0.566,1
"EIF3G",0.0216691489460972,-0.347355617127937,0.508,0.611,1
