"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"BCAP31",6.51725178529938e-16,-0.379063767452993,0.331,0.511,1.66887266466161e-11
"MMP7",6.56812326162801e-16,-0.821063002665832,0.744,0.864,1.68189932360509e-11
"PSME1",6.66308911146509e-16,-0.544765517229675,0.468,0.621,1.70621722877287e-11
"CCDC107",6.98538990639175e-16,-0.307008233850276,0.242,0.409,1.78874879332973e-11
"PCSK5",7.04137265101824e-16,0.554706761624199,0.269,0.126,1.80308429474624e-11
"TOMM20",7.12391983775992e-16,-0.457292901003002,0.412,0.589,1.82422215285518e-11
"HNF4G",7.1450767651805e-16,0.319044451473039,0.193,0.067,1.82963980725977e-11
"FAM50A",7.47533084289232e-16,-0.323334603560476,0.288,0.463,1.91420796893944e-11
"SYPL1",7.54693057107408e-16,-0.34663452312841,0.342,0.525,1.93254251133494e-11
"APEX1",7.54735531113484e-16,-0.38318514319506,0.294,0.479,1.9326512745223e-11
"DDT",7.55483452263173e-16,-0.471828827810207,0.45,0.621,1.93456647621031e-11
"SIPA1L3",7.91075205540535e-16,0.436337840494074,0.282,0.137,2.02570627882765e-11
"CACYBP",8.31558970817432e-16,-0.488965477512798,0.269,0.44,2.1293730565722e-11
"PDIA3",8.37170058618802e-16,-0.593595596190764,0.63,0.724,2.14374136910517e-11
"EIF5A",8.66898214694284e-16,-0.46097171030657,0.342,0.516,2.21986625836765e-11
"CHMP4A",8.69281759285461e-16,-0.338215120084474,0.3,0.476,2.22596980100228e-11
"ATP5PF",8.80270517109262e-16,-0.551070199469634,0.489,0.635,2.25410871316169e-11
