"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"UBE2D2",3.48217922070432e-06,-0.299954717600392,0.629,0.712,0.0891681633045756
"GMPS",3.49434992261675e-06,-0.267514619089329,0.326,0.452,0.089479818468447
"RNMT",3.50659163210358e-06,-0.376344970633537,0.507,0.615,0.0897932919232763
"LIMA1",3.56112834916254e-06,-0.31053006168781,0.738,0.84,0.0911898136370051
"RPL41",3.56180822465543e-06,-0.306464939313016,0.881,0.876,0.0912072232087516
"FKBP11",3.57106355354751e-06,-0.328302594606109,0.489,0.611,0.0914442244156912
"RPL3",3.60085158966659e-06,-0.298460432358315,0.865,0.864,0.0922070066565924
"PRELID1",3.61843643128368e-06,-0.26551713892028,0.668,0.748,0.0926573016958813
"DNAJA2",3.63340233619285e-06,-0.264384347315794,0.486,0.627,0.0930405336228903
"QKI",3.65076872867869e-06,-0.274321103874061,0.591,0.704,0.0934852348352753
"GAD2",3.73449106161301e-06,0.312100731795465,0.104,0.034,0.0956291126147244
"FRY",3.73450759728178e-06,0.254232807314891,0.189,0.099,0.0956295360435946
"DHRS3",3.77199656353537e-06,-0.309421742978783,0.508,0.609,0.0965895160024502
"MSC",3.83603990355041e-06,-0.314466771151399,0.394,0.521,0.0982294738102153
"PHLDA3",4.08707288755802e-06,-0.265281735809284,0.511,0.613,0.104657675431698
"TMEM258",4.10099523050989e-06,-0.282115216363109,0.68,0.761,0.105014184867667
"FAM177A1",4.13706666035085e-06,-0.302149765068628,0.507,0.625,0.105937865971604
"NSA2",4.23452737554021e-06,-0.280313342035097,0.648,0.755,0.108433542505458
